league,week,date,home_team,away_team,dec_H,dec_D,dec_A,imp_H,imp_D,imp_A,source
BL1,5,2025-09-26,Bayern Munich,SV Werder Bremen,,,,,,,missing
BL1,5,2025-09-27,FSV Mainz,Borussia Dortmund,,,,,,,missing
BL1,5,2025-09-27,VfL Wolfsburg,RB Leipzig,,,,,,,missing
BL1,5,2025-09-27,St Pauli,Bayer 04 Leverkusen,,,,,,,missing
BL1,5,2025-09-27,Heidenheim,FC Augsburg,,,,,,,missing
BL1,5,2025-09-27,Borussia Mönchengladbach,Eintracht Frankfurt,,,,,,,missing
BL1,5,2025-09-28,SC Freiburg,TSG 1899 Hoffenheim,,,,,,,missing
BL1,5,2025-09-28,1. FC Köln,VfB Stuttgart,,,,,,,missing
BL1,5,2025-09-28,Union Berlin,Hamburger SV,,,,,,,missing
